acc,name,length,n_conf,max_over_mean,plasticity_pct,plasticity_band,l2_delta_max,l2_delta_mean,l2_delta_max_resid,ens_spread_mean,cos_max,cos_mean,peak_localization,compartment,is_soluble
O00755,WNT7A_HUMAN,349,5,1.2502576497080826,56.788269587492266,moderate,809.5503109279156,647.5067847940653,-45.68494758356291,11.13477360982202,0.7891178557224287,0.6154282723556601,2.9270684182481506,secreted,False
Q6P4F2,FDX2_HUMAN,183,5,1.2502060362591012,56.761770161646496,moderate,799.1936210353798,639.2495299618753,-34.348752319905884,10.801977390779175,0.7692621209647696,0.5633068310127112,2.282479798200371,targeted,False
Q9H461,FZD8_HUMAN,694,5,1.2501967219904968,56.761770161646496,moderate,864.854548087134,691.7747686211402,-35.46532114052832,12.125373463204667,0.8121939907291341,0.667457382685907,2.6580110337611504,membrane,False
Q8WUX1,S38A5_HUMAN,472,5,1.2501965784509137,56.761770161646496,moderate,788.0088733251596,630.3079746869175,-83.30002900687145,11.579082807702838,0.7672397504168436,0.5822482937975546,3.132966538788083,membrane,False
Q9Y3P4,RHBD3_HUMAN,386,5,1.2501650385110197,56.7529370196979,moderate,787.7291112063975,630.1000963387635,-72.34130845435288,11.636169349615706,0.7521635925052398,0.5907899764616868,2.973404700754461,membrane,False
P78508,KCJ10_HUMAN,379,5,1.2501613814484176,56.7529370196979,moderate,816.651384266297,653.236771175004,-42.5042751770236,11.462114666163824,0.8082095875678074,0.622965512632078,2.6598287746099865,membrane,False
P27918,PROP_HUMAN,469,5,1.2501595244902135,56.7529370196979,moderate,896.6877231302775,717.2586422478172,25.77086089143063,11.953927786226531,0.7994189548586307,0.6801431453718455,3.5645507481215035,secreted,False
P25705,ATPA_HUMAN,553,5,1.2501539811100446,56.7529370196979,moderate,811.4526894351986,649.082194429712,-70.44129541280597,11.64367493489912,0.7873628941823068,0.6322907556627104,3.5771391526438117,targeted,False
O14524,NEMP1_HUMAN,444,5,1.2501412167952073,56.7529370196979,moderate,833.9344350682165,667.0721866164804,-33.715426394095175,10.864196292408176,0.7829555889122808,0.6186507482575458,3.364931786400902,membrane,False
A0A1B0GTY4,TEX50_HUMAN,177,5,1.250127459274585,56.7529370196979,moderate,853.2972831357628,682.5682267867774,20.53898996684552,9.616933704909217,0.7312007913138151,0.5771829570947113,3.4919779018565684,membrane,False
O95760,IL33_HUMAN,270,5,1.25010557801085,56.74410387774932,moderate,814.6406336835934,651.6574663866294,-30.270902374034335,11.229573749477526,0.7550086754102769,0.5907416162027117,2.424865936028395,secreted,False
Q9H8M5,CNNM2_HUMAN,875,5,1.2500850417113445,56.74410387774932,moderate,907.7038576072988,726.1136861244403,-16.2690972424773,11.390073137067487,0.8969323225344294,0.7086696528389423,2.58020956506709,membrane,False
Q96PD5,PGRP2_HUMAN,576,5,1.2500574260368873,56.71760445190355,moderate,858.4367211877575,686.7178285625226,-26.462904374659388,11.559850890904915,0.7941860678070034,0.656768800805958,2.9231875807389387,secreted,False
Q9HDC5,JPH1_HUMAN,661,5,1.2500523922515765,56.708771309954955,moderate,893.8595096813282,715.0576369603766,-2.147918521307929,11.45188087640133,0.8645969581346675,0.6908688958377621,2.5786735115891277,membrane,False
Q9NR97,TLR8_HUMAN,1041,5,1.2500431872780045,56.699938168006355,moderate,813.8222587206618,651.0353138210585,-131.8435812853072,12.094320584861688,0.8242574800817486,0.6435041977972092,3.141268611959248,membrane,False
Q6NV75,GP153_HUMAN,609,5,1.2499876838047697,56.65577245826341,moderate,889.7593985455691,711.8145323128534,0.5473319581259375,11.847243457266645,0.8523560610173384,0.6897860219735508,2.3603969099587094,membrane,False
P49448,DHE4_HUMAN,558,5,1.2499855725843223,56.65577245826341,moderate,815.4985322351447,652.4063558172646,-67.04885276816697,11.73986391570628,0.8505950211373512,0.6381923848173499,3.92179809458655,targeted,False
A0A1B0GUW6,SPEM3_HUMAN,1196,5,1.2498282405859231,56.5586078968289,moderate,1052.3682031292326,842.0102610536545,86.44695830874616,11.81415335833219,0.9190200792574136,0.7890084685510447,4.951466778555621,membrane,False
A0A2R8Y4Y8,OSP4B_HUMAN,160,5,1.249809825593004,56.5586078968289,moderate,815.1765280058496,652.24045395692,-15.36020463502382,8.29895840435061,0.7079396781137304,0.5424976763734433,2.9657896620209354,secreted,False
Q8NHC4,O10J5_HUMAN,309,5,1.2497954211423774,56.5586078968289,moderate,771.4568542527592,617.2665071427115,-78.55120301626323,11.811461034027666,0.8135889002065801,0.5819374441914859,4.8639590699470725,membrane,False
P49746,TSP3_HUMAN,956,5,1.2497847126872028,56.54977475488031,moderate,857.5729449276788,686.1765360231792,-76.98509243807098,11.568131559476722,0.8322089928715435,0.672739114818877,3.191806775907406,secreted,False
Q8NGL7,OR4P4_HUMAN,312,5,1.2497837967429417,56.54977475488031,moderate,769.5782513791221,615.769106131371,-80.82184598308459,11.586690201420105,0.7900719152399528,0.5668406563629222,4.088277921196075,membrane,False
Q3B7T3,BEAN1_HUMAN,259,5,1.249716254886447,56.54094161293172,moderate,823.9978915372797,659.3479826433888,-19.47616417867266,11.403454938639946,0.7255259494291167,0.5811277980918115,3.9616532616559503,membrane,False
Q9HCU0,CD248_HUMAN,757,5,1.2496513064927222,56.50560904513735,moderate,886.9298263872473,709.7418470079142,-21.622884797283405,11.322081186292742,0.836687606410347,0.6645536799889471,2.7079218970572407,membrane,False
Q86YL7,PDPN_HUMAN,162,5,1.249647273853825,56.50560904513735,moderate,828.228685635492,662.7699695451206,-2.5694070675043577,11.017383273778618,0.7663591527811682,0.5565323795132087,3.2705791398963853,membrane,False
Q8NGH8,O56A4_HUMAN,313,5,1.2496217426941028,56.48794276124017,moderate,775.5453618573538,620.6240939630893,-74.98541553591429,10.663802935869136,0.7169756802148803,0.567281454947926,4.552154347216954,membrane,False
Q6UWP8,SBSN_HUMAN,590,5,1.249618622879677,56.48794276124017,moderate,1049.775014087488,840.0763199792028,163.04586809021146,12.01938905256502,0.8600540493459167,0.7589505759957434,4.739686323192841,secreted,False
Q6UXQ8,YO002_HUMAN,127,5,1.2495422497698612,56.45261019344581,moderate,923.0195170117508,738.6861206017657,96.79522539590369,7.629447455133605,0.7874347340687733,0.6203844238973015,2.9338520039125844,secreted,False
Q9HC58,NCKX3_HUMAN,644,5,1.249527993681685,56.45261019344581,moderate,858.1676048132978,686.7934205167275,-35.61826286129451,11.954988319650754,0.805193235018195,0.6551387977743368,2.807438925680119,membrane,False
Q6UB35,C1TM_HUMAN,978,5,1.2495163637534352,56.45261019344581,moderate,815.7887832653303,652.8836331630939,-121.6442147837704,12.24643560697665,0.7993778229515505,0.6445253623991881,3.445828614570192,targeted,False
Q9Y397,ZDHC9_HUMAN,364,5,1.2495141470221722,56.45261019344581,moderate,800.6944218113202,640.8046069092346,-56.5010371660793,11.280445717860768,0.7453015277025118,0.5893745031824739,3.0559086780225755,membrane,False
Q9ULK5,VANG2_HUMAN,521,5,1.24949363665767,56.45261019344581,moderate,838.335381749683,670.9400969747527,-39.37684210435668,11.59688299849705,0.7575668868975546,0.6282508463836519,3.302420283333939,membrane,False
Q6PML9,ZNT9_HUMAN,568,5,1.2494667764886849,56.443777051497214,moderate,847.124729023109,677.9889989572132,-36.72945629081664,11.726604541281835,0.8682271222861058,0.6586029893889138,2.199858901349151,membrane,False
O15258,RER1_HUMAN,196,5,1.249466621506807,56.443777051497214,moderate,815.5458953626282,652.7152317025186,-19.69531839645572,10.84076669750998,0.7129120485533411,0.5609400955526237,3.495348331684112,membrane,False
Q96JA4,M4A14_HUMAN,679,5,1.2493255670295866,56.381945057857074,moderate,926.0960466679414,741.2767905395474,27.73637790620012,12.383080303682473,0.84696215844433,0.7166134377438189,3.139258546314576,membrane,False
Q9BPX6,MICU1_HUMAN,476,5,1.2492961205570812,56.364278773959896,moderate,828.8061490048359,663.4184925140155,-43.02547345144069,11.99286886903148,0.8132742022054938,0.6216807957647046,2.5890844685028767,targeted,False
Q9ULS6,KCNS2_HUMAN,477,5,1.249277071259128,56.3554456320113,moderate,821.0896672799939,657.2518508253581,-50.87263520734416,11.768529677093758,0.8033282737620184,0.6352687844153215,3.576494980595965,membrane,False
Q07326,PIGF_HUMAN,219,5,1.2492508493623835,56.34661249006272,moderate,782.637862255589,626.4857555660637,-55.60899221790726,9.640723859536928,0.7376025405777862,0.545043549176869,3.4133507049635594,membrane,False
P42701,I12R1_HUMAN,662,5,1.2492164528314085,56.32011306421694,moderate,879.8234722357556,704.3002597671083,-16.314635997941878,11.758606391887998,0.8100691433092213,0.675882790858046,2.848164724886437,membrane,False
Q9Y487,VPP2_HUMAN,856,5,1.2492116759350842,56.32011306421694,moderate,859.4256736643093,687.9744163612193,-62.064360595300286,12.276652962534603,0.8290047639617151,0.6767409664030446,2.951716155704728,membrane,False
Q9BX68,HINT2_HUMAN,163,5,1.2492069373393493,56.32011306421694,moderate,772.6833090948271,618.5390794733291,-58.24546363923059,8.959185486906392,0.6898479599321103,0.5029040438719876,2.6536915391093516,targeted,False
O95807,TM50A_HUMAN,157,5,1.249195923534895,56.32011306421694,moderate,758.5310219816726,607.2154156843393,-71.61367056601671,8.446098926715692,0.6732536877836279,0.4840415497450857,4.098387327008665,membrane,False
O15173,PGRC2_HUMAN,223,5,1.24913213723788,56.284780496422584,moderate,801.1470114849092,641.3629011700727,-37.62256311283261,11.696774893460262,0.798876459149583,0.5883972265130409,2.43241966428892,membrane,False
Q9NS93,TM7S3_HUMAN,570,5,1.2490391417497118,56.2582810705768,moderate,831.6693550923297,665.8473119793827,-52.44619028371869,11.902700284119918,0.7981205279758223,0.6375916496864388,3.328851519660172,membrane,False
Q9ULC3,RAB23_HUMAN,237,5,1.2490028874942811,56.249447928628214,moderate,782.9484835294525,626.8588258422167,-57.65061150314898,10.260199383868631,0.7382752187825039,0.5446592767679125,2.5912371233858535,secreted,False
P01584,IL1B_HUMAN,269,5,1.248992300057587,56.249447928628214,moderate,788.3267797268144,631.1702479584686,-56.45407629975193,10.70558846168933,0.8247806287363585,0.5919073269774617,2.7835028588010866,secreted,False
Q5J5C9,DB121_HUMAN,76,5,1.248952319637361,56.23178164473103,moderate,782.135133476106,626.2329803766677,-37.42447655560966,8.450532151685332,0.6838324565846586,0.4912630563219581,2.61888965141145,secreted,False
Q6P9G4,TM154_HUMAN,183,5,1.2489202365102248,56.23178164473103,moderate,841.9543550464565,674.1458184694204,8.411981691170809,11.304491938347883,0.7291253181315482,0.5783581117597041,3.912004040946288,membrane,False
Q9H310,RHBG_HUMAN,458,5,1.248897837261666,56.222948502782444,moderate,799.2922122755796,639.9980754445528,-70.1871696215918,11.87304502234735,0.793095105771439,0.6099698280849685,3.5592047635512385,membrane,False
Q8IWA5,CTL2_HUMAN,706,5,1.248893062958438,56.21411536083385,moderate,820.668631113813,657.1168144440844,-81.21939848658621,11.946525863037833,0.8331388553488618,0.6406358029234875,3.157731736055995,membrane,False
Q9Y219,JAG2_HUMAN,1238,5,1.248875146483611,56.19644907693666,moderate,907.9670849762234,727.0279078989502,-63.44272114884188,12.03284587618562,0.8413851799501637,0.6937191549411476,3.264809273332406,membrane,False
O94933,SLIK3_HUMAN,977,5,1.2487493159985488,56.15228336719371,moderate,890.3210126095449,712.9701703951371,-46.981305408494336,11.701511897184668,0.871015237244577,0.698279978115125,2.5422249920371733,membrane,False
P27539,GDF1_HUMAN,372,5,1.2487159923491484,56.11695079939935,moderate,824.6749052181332,660.4183099036505,-33.56599400775758,12.082126737278868,0.7950305527652819,0.6198911082686519,3.19587535765948,secreted,False
Q8N6F1,CLD19_HUMAN,224,5,1.2486932205694252,56.10811765745075,moderate,803.578037742834,643.5351970399424,-35.32221688596917,10.757484560460076,0.8524194981841564,0.5886008613519879,2.4755600071455977,membrane,False
Q9HBH1,DEFM_HUMAN,243,5,1.248612008328935,56.0727850896564,moderate,781.0511780244774,625.5355329062863,-60.33199719449249,10.768753777051074,0.7217246772384412,0.5597666535206024,2.599205142359835,targeted,False
Q9P0J6,RM36_HUMAN,103,5,1.2485358941378173,56.03745252186203,moderate,859.7511224507552,688.6074533269323,36.66315158038174,8.43564243420309,0.7989462303115997,0.5793587053920288,2.312893672587989,targeted,False
O75951,LYZL6_HUMAN,148,5,1.248494618685186,56.01095309601626,moderate,740.2212128444344,592.8909918912805,-88.74735942370228,7.214024527967529,0.6727073002759902,0.4684082710180101,3.817350788293707,secreted,False
Q9H330,TM245_HUMAN,879,5,1.2484603722346264,55.99328681211907,moderate,925.6796195489478,741.4569498035569,1.1839445749259312,11.472556358202516,0.8772385593476119,0.713867763283874,2.63814897620697,membrane,False
Q8IYJ2,CJ067_HUMAN,551,5,1.2484430354875042,55.984453670170474,moderate,998.1374171737124,799.5057754338799,116.50479238783043,11.544930036068717,0.8876511260825477,0.7334537028412098,2.2123557952618316,targeted,False
P29372,3MG_HUMAN,298,5,1.2484288758941098,55.984453670170474,moderate,775.2886184287138,621.0114435812076,-73.28195849863323,10.925465748074958,0.7410491360789184,0.5650207442092026,2.8744373989099645,targeted,False
Q15617,OR8G1_HUMAN,311,5,1.2483433344325343,55.92262167653034,moderate,766.2076550096962,613.7795860116854,-84.06176232144901,11.18906930995986,0.7926427073731362,0.5694628186521841,3.756408716915243,membrane,False
Q8WXS5,CCG8_HUMAN,425,5,1.2482924481798623,55.90495539263316,moderate,852.1917638868426,682.6859884702313,-12.975176985302484,10.958345334392146,0.8726857575558138,0.6405139198391667,2.619431683492095,membrane,False
Q9NXW2,DJB12_HUMAN,375,5,1.2481512478991583,55.851956540941615,moderate,833.836441533624,668.0572109637019,-24.79649778545104,11.608846995002562,0.7737520047385272,0.6297722201525309,3.3752016221524315,membrane,False
Q9Y2U8,MAN1_HUMAN,911,5,1.248140411565902,55.84312339899302,moderate,918.2410753052964,735.6873207494613,-10.436360662690277,11.580533405051332,0.8374250200201907,0.678917211141819,2.221859290670372,membrane,False
Q8NGI7,O10V1_HUMAN,309,5,1.248106037175177,55.80779083119866,moderate,756.9653097159817,606.4911851784354,-93.04274755304073,10.801272405508923,0.7120086271943751,0.5422989592867803,4.45908356042355,membrane,False
P29323,EPHB2_HUMAN,1055,5,1.248062271872373,55.77245826340429,moderate,882.8632249352929,707.3871591435516,-64.63213550553576,11.556841399619596,0.8891108042762216,0.704500117417215,2.294445195846803,membrane,False
P0CW18,PRS56_HUMAN,603,5,1.247988858047583,55.70179312781557,moderate,825.2641414476964,661.2752478716303,-63.16384495337843,11.464308385650918,0.8118587192718185,0.6373994634622606,2.7723027033664436,secreted,False
Q8IUH8,SPP2C_HUMAN,684,5,1.2478582882929654,55.59579542443247,moderate,831.6105806870839,666.430305818985,-67.40248822996443,12.40399934245144,0.820709626130944,0.6451855113885989,2.846949692772022,membrane,False
Q03721,KCNC4_HUMAN,635,5,1.2478164287443074,55.586962282483874,moderate,896.5833460058649,718.5218316983209,3.9735986108252064,11.97505889384724,0.8433138707090243,0.7055393743396178,3.117999289436674,membrane,False
Q8IVY1,CA210_HUMAN,113,5,1.24779904527853,55.578129140535296,moderate,840.7473748885736,673.7842748546556,16.352603707586127,7.893328609744786,0.7147577500179725,0.5326433670902359,3.367368751393919,membrane,False
Q6P4Q7,CNNM4_HUMAN,775,5,1.2477975990963126,55.578129140535296,moderate,859.3258552444956,688.6740733157316,-51.57909649914029,11.77879818590662,0.8481206487961286,0.65367336150955,2.341112647194429,membrane,False
P35610,SOAT1_HUMAN,550,5,1.2477345493002598,55.55162971468951,moderate,777.5477827109638,623.167630603618,-103.95416204385664,11.789812243341885,0.7605091827295345,0.5936823087239955,3.2162662475001547,membrane,False
Q8N112,LSME2_HUMAN,164,5,1.2476888643107642,55.542796572740926,moderate,800.6932893118842,641.741152152502,-30.36616345323489,10.271708721639044,0.7146618860977609,0.5334169860472154,2.434753179754876,membrane,False
P47898,5HT5A_HUMAN,357,5,1.2476823432389064,55.53396343079233,moderate,801.7586920788648,642.5984117049385,-54.522006681104926,11.490239769799864,0.7250984594232787,0.5924405171008299,3.596784396271873,membrane,False
Q9Y6F9,WNT6_HUMAN,365,5,1.2476657646684743,55.53396343079233,moderate,845.8786899833495,677.9689833092967,-11.447449025111382,11.05254318986064,0.851932449951157,0.6591621577807485,2.820754156238328,secreted,False
O43908,NKG2F_HUMAN,158,5,1.247643714277458,55.52513028884374,moderate,854.2003767747182,684.65088790846,23.925004195967517,8.258091060240565,0.7505143396839511,0.574529058837205,2.487578511862373,membrane,False
Q8NFQ5,BPIB6_HUMAN,453,5,1.2475880455934008,55.516297146895155,moderate,799.0669923044476,640.4894589408582,-69.75898943741674,11.344870615773443,0.7698426180998691,0.6230811129546243,4.021576125950021,secreted,False
Q95460,HMR1_HUMAN,341,5,1.2475543743017423,55.49863086299796,moderate,820.0513486043228,657.3271397986632,-34.13846965866446,11.627306210634082,0.8060457826847452,0.6323003236380405,2.935261434790116,membrane,False
Q96IQ7,VSIG2_HUMAN,327,5,1.2474714442411048,55.44563201130642,moderate,848.6625293577713,680.3061771668889,-3.6977684703563223,11.081306059140074,0.8368820908236625,0.6350372942013598,2.7533013232710193,membrane,False
Q86U02,CN165_HUMAN,117,5,1.2474709340088908,55.44563201130642,moderate,976.4812380107312,782.7687294255821,151.56374670549792,7.356565082498501,0.8376400125257647,0.6853768916919919,2.9978920537034464,membrane,False
Q9Y584,TIM22_HUMAN,194,5,1.2474494925050137,55.42796572740924,moderate,806.3541111351738,646.4022118560327,-28.625742561787433,11.233027439612323,0.7089484357017768,0.562211166373421,3.423846122253817,membrane,False
Q5T442,CXG2_HUMAN,439,5,1.2473306107520892,55.3661337337691,moderate,846.3360244052191,678.5178020233673,-20.660436901785715,11.02096492850666,0.8597702933748946,0.6570810214394193,2.670637959232649,membrane,False
O75460,ERN1_HUMAN,977,5,1.247306512653897,55.35730059182051,moderate,860.1341218994453,689.5932260211555,-77.16819611859398,11.839795488950728,0.8674610076225922,0.6846321371357958,2.409804061849072,membrane,False
Q5R387,PA2GC_HUMAN,149,5,1.247267011924886,55.35730059182051,moderate,730.7263071294125,585.861968721876,-98.37294516978557,9.340230215527932,0.6440102486725531,0.4715570816259068,3.411363249722637,secreted,False
P0DMU2,OR8G3_HUMAN,310,5,1.2472656043762205,55.35730059182051,moderate,743.1902496078292,595.8556437369765,-106.94848769225462,10.907505573015673,0.7316373166278747,0.5326504599542506,4.580455632211442,membrane,False
Q6ZNB6,NFXL1_HUMAN,911,5,1.2472396938024717,55.34846744987192,moderate,911.6119358448626,730.903562782207,-17.06550012312414,11.60686498403212,0.8450967736132365,0.7125961194920105,3.620690248016855,membrane,False
O43866,CD5L_HUMAN,347,5,1.2472227351022764,55.339634307923326,moderate,809.7156914492834,649.2149867534581,-45.258207000072275,10.870018994432208,0.780995802892027,0.6215142430933402,3.675200642614654,secreted,False
P03971,AMH_HUMAN,560,5,1.2472227258718556,55.339634307923326,moderate,829.3131577117045,664.9278757575046,-53.49558735372989,12.009529524815036,0.7915493020250569,0.64445634923542,2.97070932704903,secreted,False
Q8IWU4,ZNT8_HUMAN,369,5,1.247143867707,55.313134882077556,moderate,793.912237288506,636.5843250682432,-63.936621844200545,11.681372337495938,0.7919313861156229,0.59362379782907,3.579204770928639,membrane,False
Q8IUY3,GRM2A_HUMAN,354,5,1.2470690544343437,55.2689691723346,moderate,875.0409193748429,701.6779995158364,19.152260708057383,11.363667372728012,0.8392367173898603,0.6637901127121201,2.7360465609009372,membrane,False
Q8N475,FSTL5_HUMAN,847,5,1.2470602267759805,55.2689691723346,moderate,830.0694036993052,665.6209426581048,-90.24451028075168,11.715842607431876,0.8348506665272478,0.6532249443864125,3.3344226326689945,secreted,False
P78369,CLD10_HUMAN,228,5,1.2470569716201183,55.2689691723346,moderate,783.9758442967938,628.6608087175374,-55.44713045625508,11.015527212722915,0.7871860941589024,0.5627236812203034,3.7450993259145102,membrane,False
P56749,CLD12_HUMAN,244,5,1.2470290420231165,55.24246974648883,moderate,772.1959713245079,619.2285386316983,-69.31788392552335,10.750925229731267,0.7688874730817697,0.5403645673385772,3.180327639809562,membrane,False
Q9BU79,TM243_HUMAN,118,5,1.24701215054583,55.23363660454024,moderate,784.164520150386,628.8347068678538,-40.88365118590855,8.132482023910935,0.6826606992965394,0.4963977157669669,3.0325661586236596,membrane,False
Q16655,MAR1_HUMAN,118,5,1.2469998971876863,55.224803462591645,moderate,820.6797972443906,658.1233880564008,-4.368374091904002,7.925488157965218,0.6691798788013338,0.5212769496183033,3.207809602613736,membrane,False
Q9UGC7,RF1ML_HUMAN,380,5,1.2469899860878968,55.20713717869447,moderate,822.0659701585136,659.2402339462905,-37.220369315868425,10.866455840587507,0.8224200951011311,0.628077477624297,2.650202969562412,targeted,False
Q6IFH4,OR6B2_HUMAN,312,5,1.246962372051993,55.189470894797275,moderate,778.2669620120558,624.1302700498477,-72.13313535015084,11.32422044633254,0.7992315681032002,0.5879674583931799,3.4682672595311597,membrane,False
Q86SQ4,AGRG6_HUMAN,1221,5,1.2469300323672048,55.180637752848696,moderate,876.545536815826,702.962888102488,-92.64270878119544,11.692073331673072,0.8424444635919819,0.6972033996298288,2.8541426892678663,membrane,False
Q6UW68,TM205_HUMAN,189,5,1.2468988379117163,55.1718046109001,moderate,747.1292726008471,599.18996624528,-87.19718094080702,9.957898894218449,0.7522094573271878,0.5266524808824252,3.3220678143999804,membrane,False
Q9UK00,CC018_HUMAN,162,5,1.2468761872459884,55.1718046109001,moderate,830.7592978601509,666.2724866803545,-0.038794842845391,10.399388746121648,0.7419761997145919,0.5709384182479095,3.10672690746986,membrane,False
P07333,CSF1R_HUMAN,972,5,1.2468661756555242,55.1718046109001,moderate,851.442634456281,682.8660934742246,-85.20628340645123,11.579312132934612,0.8319314015504762,0.6782243348913515,2.835584650048955,membrane,False
Q9BV81,EMC6_HUMAN,110,5,1.246856223935852,55.15413832700291,moderate,765.4259974470094,613.8847308550164,-58.57673364079392,8.093954864553512,0.6892374179367862,0.4859741210466137,3.722563965590605,membrane,False
Q14055,CO9A2_HUMAN,689,5,1.2468057355027595,55.15413832700291,moderate,1183.9804833796031,949.6110337517258,284.3140143072478,11.697355018544249,0.910362566451456,0.8049629937659859,4.290338385298462,secreted,False
A0A0A0MS05,TVB57_HUMAN,114,5,1.2468044832324348,55.15413832700291,moderate,791.4247408470877,634.7625080670327,-33.100710364961174,7.434881157096388,0.7058333647858357,0.5133876182030173,3.118564628677301,secreted,False
Q86UQ5,GTSC1_HUMAN,136,5,1.246690532497143,55.07464004946559,moderate,898.5083445958587,720.7148215001554,71.10793270045895,8.336794722026116,0.7673599751782353,0.6220721634938139,3.6696032993960745,membrane,False
P78556,CCL20_HUMAN,96,5,1.2466488150304784,55.04814062361982,moderate,755.304829568052,605.8681646830422,-66.86838108489167,8.348369812520158,0.7024388606300029,0.4777402676082103,3.633754729571626,secreted,False
Q8IUX8,EGFL6_HUMAN,553,5,1.246615592843851,55.02164119777405,moderate,855.8912101798945,686.5718791677713,-26.00277466811008,11.894977267135491,0.7877883366426142,0.6478120359187878,2.818610645864825,secreted,False
Q8NGN8,OR4A4_HUMAN,299,5,1.2465910700144265,55.01280805582546,moderate,776.9284746820626,623.2424516500225,-71.77278227634577,11.386261420991044,0.7675083831247261,0.5675630731884507,3.839413379437643,membrane,False
Q96RI8,TAAR6_HUMAN,345,5,1.2465499211663642,54.98630862997969,moderate,758.1993679482932,608.2382703434928,-96.51317043893972,10.425464703666648,0.6702289271315109,0.5318547001849263,3.749377984421668,membrane,False
Q9HA72,CAHM2_HUMAN,323,5,1.2464551382873723,54.93330977828814,moderate,818.918985568939,656.9983631283241,-32.91859213494308,11.69309554560216,0.7933560220014041,0.613117432385766,3.4144175046954324,membrane,False
Q14642,I5P1_HUMAN,412,5,1.2462711292056503,54.86264464269941,moderate,807.4437291425173,647.8876949158891,-56.02437132582952,11.662400774884292,0.7973597183884072,0.6278213817005918,3.40428780801503,secreted,False
Q9BRB3,PIGQ_HUMAN,760,5,1.2461401521158484,54.791979507110675,moderate,869.3893441882267,697.6657823847708,-39.5554070894882,11.451487375781443,0.8205021555447026,0.6806411515190445,2.7857286477470584,membrane,False
P55344,LMIP_HUMAN,173,5,1.246103064010391,54.78314636516208,moderate,741.5955796000098,595.1318161533545,-90.63999344466184,10.082236432932143,0.7064296758950841,0.4989645801700134,3.664464792563362,membrane,False
O14521,DHSD_HUMAN,159,5,1.246039312998641,54.747813797367726,moderate,781.527041944277,627.208976306098,-48.87901066553502,7.578562516581912,0.6405943586618854,0.4983472872126662,2.818385138790822,membrane,False
Q8IUW5,RELL1_HUMAN,271,5,1.2460332405622712,54.747813797367726,moderate,816.5441983058682,655.3149400221117,-28.498017782820853,10.96932344261936,0.7667895916251686,0.5714482214676319,4.401386436732001,membrane,False
Q8IVQ6,ZDH21_HUMAN,265,5,1.2460327319051916,54.747813797367726,moderate,736.3091323849964,590.9227851967654,-107.9490035173244,10.575469273519786,0.7333833572487944,0.522393509139876,3.975583185437767,membrane,False
O00299,CLIC1_HUMAN,241,5,1.2459627802561763,54.6683155198304,moderate,729.8308788189806,585.7565654310137,-111.29093633786648,11.44310336850831,0.6998075545087454,0.5245228081574558,4.459202373242961,membrane,False
Q9Y5Y7,LYVE1_HUMAN,322,5,1.2459167235765634,54.63298295203604,moderate,907.9737997678042,728.7596213975709,56.26690209498349,10.645351785374515,0.8613193648001687,0.6936344118990335,2.4421893945979756,membrane,False
Q9UKB5,AJAP1_HUMAN,411,5,1.2459091007689242,54.61531666813886,moderate,902.548453044351,724.409551616638,39.21103260706559,11.746672825443328,0.8064498525427772,0.6681065917840023,3.5642723323783057,membrane,False
Q9BUN1,MENT_HUMAN,341,5,1.245882575528115,54.60648352619026,moderate,878.3319546872747,704.9877508028509,24.1421364242874,11.610801317384915,0.8408486156457087,0.6623774000393962,3.1058958117747286,secreted,False
Q7Z4N8,P4HA3_HUMAN,544,5,1.2458376124763575,54.57998410034449,moderate,825.8712530521169,662.9044144920964,-54.84661151633509,11.295730829032008,0.8179776759901579,0.6438312335762477,2.889643221380712,secreted,False
O75264,SIM24_HUMAN,130,5,1.245788243227462,54.55348467449872,moderate,813.8134110517988,653.2517989913017,-12.802920657232562,8.36876933346997,0.7304964476171445,0.5179584121366129,3.166041523519751,membrane,False
P35914,HMGCL_HUMAN,325,5,1.245741011933536,54.535818390601534,moderate,772.3453955025809,619.9887361037946,-79.75354226342392,11.361416294654964,0.7233003666929337,0.5716418630934186,3.7820920543527214,targeted,False
Q96ER9,MITOK_HUMAN,411,5,1.245626488976772,54.47398639696141,moderate,891.9093322442684,716.0327274154931,28.57191180698294,11.661661799130382,0.8105904206466474,0.6724658790450065,3.4801764084460616,membrane,False
Q9NYR8,RDH8_HUMAN,311,5,1.2455632898547968,54.429820687218445,moderate,796.5359094129223,639.4985432691533,-53.73350791822293,11.806355569799075,0.7791371532007874,0.6134993271433972,2.9135748250020304,membrane,False
O75718,CRTAP_HUMAN,401,5,1.2455441114266574,54.42098754526985,moderate,803.4986074285706,645.098475482326,-58.53201269810086,11.200212239516809,0.7907241211041691,0.6154225073641192,3.10126574747632,secreted,False
Q96RD7,PANX1_HUMAN,426,5,1.2455365187953966,54.42098754526985,moderate,807.3257668968137,648.1751074439488,-57.971854006392846,11.430114220293817,0.8477950453333718,0.6205525047285066,2.9050613307544544,membrane,False
Q15620,OR8B8_HUMAN,311,5,1.245522194735501,54.403321261372675,moderate,710.146819275034,570.1599074471693,-140.1225980561112,10.193578351402806,0.6750156763882229,0.4793823963919472,5.32518253492967,membrane,False
Q5BKT4,AG10A_HUMAN,473,5,1.245509138713401,54.394488119424075,moderate,806.2591647124407,647.3329979289058,-65.18041765065175,11.741339536360677,0.832287021242258,0.633548649455405,3.956721070815739,membrane,False
